"model_id","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.05,0.965759967465157
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.1,1.1057097218822
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.25,1.66327687149018
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.5,2.2723320160847
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.75,3.04653208586278
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.9,4.68840900934277
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.95,5.92726742343976
"simple-ensemble-mean","2025-03-01","El Paso",3,"Flu ED visits pct","2025-03-22","quantile",0.975,6.9848026366761
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.025,0.26363885
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.05,0.331172875
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.1,0.4263027
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.25,1.155085
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.5,2.04465
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.75,3.14782125
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.9,4.9415735
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.95,6.14053
"simple-ensemble-mean","2025-03-01","El Paso",4,"Flu ED visits pct","2025-03-29","quantile",0.975,6.835287875
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.025,1.90688815581351
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.05,2.11725839304783
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.1,2.29826002868132
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.25,2.68911282495908
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.5,3.10074191816457
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.75,3.5949281983185
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.9,4.13015302876963
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.95,4.46161449064687
"simple-ensemble-mean","2025-03-01","Houston",-1,"Flu ED visits pct","2025-02-22","quantile",0.975,4.96961138244258
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.025,1.15227166598402
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.05,1.26849789807748
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.1,1.64623199831812
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.25,2.10775091658653
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.5,2.70977077106649
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.75,3.39411088003814
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.9,4.44284640657794
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.95,5.00878900417525
"simple-ensemble-mean","2025-03-01","Houston",0,"Flu ED visits pct","2025-03-01","quantile",0.975,5.45185658145106
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.025,0.904393568751651
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.05,1.02243699802738
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.1,1.11670258186212
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.25,1.59345605176325
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.5,2.18625473430425
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.75,3.10870420154373
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.9,3.98951096982444
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.95,4.5762981800827
"simple-ensemble-mean","2025-03-01","Houston",1,"Flu ED visits pct","2025-03-08","quantile",0.975,5.35478856492033
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.025,0.704680008000856
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.05,0.792552550633999
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.1,0.903148791331583
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.25,1.35575048837485
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.5,1.86981187419572
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.75,2.57923785606621
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.9,3.82098801372357
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.95,4.22451760316854
"simple-ensemble-mean","2025-03-01","Houston",2,"Flu ED visits pct","2025-03-15","quantile",0.975,4.87046402417863
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.025,0.565837792056587
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.05,0.694600260702953
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.1,0.76441707849345
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.25,0.89377283844877
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.5,1.37231057967642
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.75,2.36364074116017
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.9,3.37749923757724
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.95,4.07691712421785
"simple-ensemble-mean","2025-03-01","Houston",3,"Flu ED visits pct","2025-03-22","quantile",0.975,4.90114153202728
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.025,0.178687275
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.05,0.2293074
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.1,0.2830577
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.25,0.407644625
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.5,1.1080225
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.75,1.89178125
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.9,3.2647465
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.95,4.017265
"simple-ensemble-mean","2025-03-01","Houston",4,"Flu ED visits pct","2025-03-29","quantile",0.975,4.41656575
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.025,330.743802273473
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.05,351.81821390878
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.1,372.332785018407
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.25,406.876822170861
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.5,442.431657146039
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.75,481.028818532999
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.9,522.997879411567
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.95,550.436450001166
"simple-ensemble-mean","2025-03-01","Manhattan",0,"ILI ED visits","2025-03-01","quantile",0.975,579.919429813047
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.025,280.109277448301
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.05,302.215959637713
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.1,325.287805581318
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.25,358.333038895264
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.5,399.073652325005
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.75,447.028928455716
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.9,500.292818243973
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.95,537.412044697655
"simple-ensemble-mean","2025-03-01","Manhattan",1,"ILI ED visits","2025-03-08","quantile",0.975,573.894363851909
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.025,238.8997312418
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.05,268.281983696197
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.1,292.759007088532
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.25,328.55543246031
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.5,368.838421748967
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.75,419.461281859093
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.9,488.383744427005
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.95,531.862492826493
"simple-ensemble-mean","2025-03-01","Manhattan",2,"ILI ED visits","2025-03-15","quantile",0.975,571.208106969821
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.025,218.265464065407
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.05,243.28551886419
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.1,269.488333792839
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.25,308.428895738875
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.5,351.986193630122
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.75,407.487970986345
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.9,477.571526076018
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.95,522.07230031824
"simple-ensemble-mean","2025-03-01","Manhattan",3,"ILI ED visits","2025-03-22","quantile",0.975,566.358886934719
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.025,197.646204899332
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.05,228.817523959227
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.1,258.381277882238
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.25,289.958010367386
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.5,324.758940978682
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.75,379.384300415913
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.9,448.8605560164
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.95,497.947191046777
"simple-ensemble-mean","2025-03-01","Manhattan",4,"ILI ED visits","2025-03-29","quantile",0.975,545.567174348134
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.025,2634.36803932932
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.05,2748.37818883753
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.1,2863.59735043476
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.25,3073.57801016923
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.5,3245.806405379
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.75,3472.93042874291
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.9,3642.42853346606
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.95,3780.20932952501
"simple-ensemble-mean","2025-03-01","NYC",0,"ILI ED visits","2025-03-01","quantile",0.975,3949.18799698663
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.025,2251.95520214857
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.05,2343.1902912886
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.1,2462.29742290928
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.25,2714.25772632437
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.5,2952.88088000389
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.75,3245.32321360318
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.9,3504.65170172453
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.95,3682.10973538033
"simple-ensemble-mean","2025-03-01","NYC",1,"ILI ED visits","2025-03-08","quantile",0.975,3872.51703875543
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.025,1966.58684695332
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.05,2063.95952016077
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.1,2170.72499951355
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.25,2449.94593203099
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.5,2748.40366845585
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.75,3043.22116479422
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.9,3397.61868516155
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.95,3608.1411087626
"simple-ensemble-mean","2025-03-01","NYC",2,"ILI ED visits","2025-03-15","quantile",0.975,3839.37134079548
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.025,1776.80321100379
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.05,1866.06707065634
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.1,1965.34775939377
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.25,2283.68684024629
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.5,2591.71056377062
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.75,2931.25670932941
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.9,3326.31647859097
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.95,3593.22035704399
"simple-ensemble-mean","2025-03-01","NYC",3,"ILI ED visits","2025-03-22","quantile",0.975,3863.8424359153
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.025,1671.58266223456
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.05,1725.98591450789
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.1,1824.32793109971
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.25,2181.39102993219
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.5,2456.99808032214
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.75,2748.58431917421
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.9,3142.43847503026
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.95,3395.59423813487
"simple-ensemble-mean","2025-03-01","NYC",4,"ILI ED visits","2025-03-29","quantile",0.975,3666.22868015101
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.025,668.734467455639
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.05,709.501873332857
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.1,749.685831047747
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.25,820.980824952273
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.5,885.603373297432
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.75,964.315625983896
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.9,1041.84151202205
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.95,1099.67455530973
"simple-ensemble-mean","2025-03-01","Queens",0,"ILI ED visits","2025-03-01","quantile",0.975,1150.81169508186
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.025,561.009097101013
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.05,599.090229972413
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.1,648.658192470612
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.25,727.289225170554
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.5,819.719357542906
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.75,905.715102693392
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.9,1006.55175309626
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.95,1076.83098844533
"simple-ensemble-mean","2025-03-01","Queens",1,"ILI ED visits","2025-03-08","quantile",0.975,1140.74825180398
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.025,489.562662867803
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.05,524.562028984292
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.1,575.833532263016
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.25,662.090691492613
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.5,768.69548658779
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.75,862.55115671256
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.9,984.490326792953
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.95,1063.0800062965
"simple-ensemble-mean","2025-03-01","Queens",2,"ILI ED visits","2025-03-15","quantile",0.975,1139.57448236621
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.025,438.684682815996
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.05,471.012427460908
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.1,516.013524435469
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.25,625.696344362765
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.5,731.026309817794
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.75,833.959520463277
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.9,970.426493815745
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.95,1064.27258721489
"simple-ensemble-mean","2025-03-01","Queens",3,"ILI ED visits","2025-03-22","quantile",0.975,1155.9013107162
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.025,384.629820870559
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.05,430.913364266873
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.1,465.812463321633
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.25,586.753202646216
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.5,682.002514829803
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.75,768.674104696978
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.9,899.856684172905
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.95,993.861064804932
"simple-ensemble-mean","2025-03-01","Queens",4,"ILI ED visits","2025-03-29","quantile",0.975,1082.67234992225
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.025,2.55263306832102
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.05,2.91655390359016
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.1,3.13124540819494
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.25,3.81923788864734
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.5,4.48912574034514
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.75,5.19155545460383
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.9,5.93908331374814
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.95,6.41668463963617
"simple-ensemble-mean","2025-03-01","San Antonio",-1,"Flu ED visits pct","2025-02-22","quantile",0.975,7.16630971466662
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.025,1.66568732950769
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.05,1.90476391106672
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.1,2.32897862820451
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.25,3.11118713690261
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.5,3.82128850165813
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.75,4.91105405347264
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.9,6.02390782922672
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.95,6.82620365188349
"simple-ensemble-mean","2025-03-01","San Antonio",0,"Flu ED visits pct","2025-03-01","quantile",0.975,7.73330740052285
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.025,1.02386200963967
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.05,1.23515428201813
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.1,1.65402158678817
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.25,2.41613503828529
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.5,3.3430246488477
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.75,4.14371087414403
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.9,5.43344594813235
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.95,6.26357457408712
"simple-ensemble-mean","2025-03-01","San Antonio",1,"Flu ED visits pct","2025-03-08","quantile",0.975,7.26613594258585
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.025,0.73564883782737
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.05,1.01106993979467
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.1,1.16834525358581
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.25,1.73047450097846
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.5,2.65288811583362
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.75,3.49970177452748
"simple-ensemble-mean","2025-03-01","San Antonio",2,"Flu ED visits pct","2025-03-15","quantile",0.9,4.75898263804016
