geo_value,signal,time_value,value,region
north-carolina,pct_ed_visits_influenza,8/27/16,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/3/16,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/10/16,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/17/16,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,9/24/16,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,10/1/16,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,10/8/16,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,10/15/16,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/22/16,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/29/16,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,11/5/16,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,11/12/16,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,11/19/16,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,11/26/16,0.17,north-carolina
north-carolina,pct_ed_visits_influenza,12/3/16,0.21,north-carolina
north-carolina,pct_ed_visits_influenza,12/10/16,0.25,north-carolina
north-carolina,pct_ed_visits_influenza,12/17/16,0.36,north-carolina
north-carolina,pct_ed_visits_influenza,12/24/16,0.63,north-carolina
north-carolina,pct_ed_visits_influenza,12/31/16,0.91,north-carolina
north-carolina,pct_ed_visits_influenza,1/7/17,0.84,north-carolina
north-carolina,pct_ed_visits_influenza,1/14/17,0.97,north-carolina
north-carolina,pct_ed_visits_influenza,1/21/17,1.14,north-carolina
north-carolina,pct_ed_visits_influenza,1/28/17,1.17,north-carolina
north-carolina,pct_ed_visits_influenza,2/4/17,1.78,north-carolina
north-carolina,pct_ed_visits_influenza,2/11/17,3.45,north-carolina
north-carolina,pct_ed_visits_influenza,2/18/17,4.48,north-carolina
north-carolina,pct_ed_visits_influenza,2/25/17,5.33,north-carolina
north-carolina,pct_ed_visits_influenza,3/4/17,4.05,north-carolina
north-carolina,pct_ed_visits_influenza,3/11/17,3.52,north-carolina
north-carolina,pct_ed_visits_influenza,3/18/17,3.27,north-carolina
north-carolina,pct_ed_visits_influenza,3/25/17,3.71,north-carolina
north-carolina,pct_ed_visits_influenza,4/1/17,3.19,north-carolina
north-carolina,pct_ed_visits_influenza,4/8/17,1.68,north-carolina
north-carolina,pct_ed_visits_influenza,4/15/17,1.06,north-carolina
north-carolina,pct_ed_visits_influenza,4/22/17,0.54,north-carolina
north-carolina,pct_ed_visits_influenza,4/29/17,0.29,north-carolina
north-carolina,pct_ed_visits_influenza,5/6/17,0.15,north-carolina
north-carolina,pct_ed_visits_influenza,5/13/17,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,5/20/17,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,5/27/17,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/3/17,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,6/10/17,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/17/17,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/24/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,7/1/17,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/8/17,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/15/17,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/22/17,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/29/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,8/5/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,8/12/17,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,8/19/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,8/26/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,9/2/17,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,9/9/17,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,9/16/17,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,9/23/17,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/30/17,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,10/7/17,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/14/17,0.14,north-carolina
north-carolina,pct_ed_visits_influenza,10/21/17,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,10/28/17,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,11/4/17,0.18,north-carolina
north-carolina,pct_ed_visits_influenza,11/11/17,0.23,north-carolina
north-carolina,pct_ed_visits_influenza,11/18/17,0.28,north-carolina
north-carolina,pct_ed_visits_influenza,11/25/17,0.34,north-carolina
north-carolina,pct_ed_visits_influenza,12/2/17,0.37,north-carolina
north-carolina,pct_ed_visits_influenza,12/9/17,0.45,north-carolina
north-carolina,pct_ed_visits_influenza,12/16/17,0.63,north-carolina
north-carolina,pct_ed_visits_influenza,12/23/17,1.34,north-carolina
north-carolina,pct_ed_visits_influenza,12/30/17,2.01,north-carolina
north-carolina,pct_ed_visits_influenza,1/6/18,2.62,north-carolina
north-carolina,pct_ed_visits_influenza,1/13/18,3.92,north-carolina
north-carolina,pct_ed_visits_influenza,1/20/18,5.39,north-carolina
north-carolina,pct_ed_visits_influenza,1/27/18,6.29,north-carolina
north-carolina,pct_ed_visits_influenza,2/3/18,8.00,north-carolina
north-carolina,pct_ed_visits_influenza,2/10/18,8.14,north-carolina
north-carolina,pct_ed_visits_influenza,2/17/18,7.50,north-carolina
north-carolina,pct_ed_visits_influenza,2/24/18,4.51,north-carolina
north-carolina,pct_ed_visits_influenza,3/3/18,2.39,north-carolina
north-carolina,pct_ed_visits_influenza,3/10/18,1.80,north-carolina
north-carolina,pct_ed_visits_influenza,3/17/18,1.68,north-carolina
north-carolina,pct_ed_visits_influenza,3/24/18,1.67,north-carolina
north-carolina,pct_ed_visits_influenza,3/31/18,1.70,north-carolina
north-carolina,pct_ed_visits_influenza,4/7/18,1.22,north-carolina
north-carolina,pct_ed_visits_influenza,4/14/18,0.73,north-carolina
north-carolina,pct_ed_visits_influenza,4/21/18,0.51,north-carolina
north-carolina,pct_ed_visits_influenza,4/28/18,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,5/5/18,0.25,north-carolina
north-carolina,pct_ed_visits_influenza,5/12/18,0.18,north-carolina
north-carolina,pct_ed_visits_influenza,5/19/18,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,5/26/18,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,6/2/18,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/9/18,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/16/18,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/23/18,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,6/30/18,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,7/7/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/14/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/21/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,7/28/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,8/4/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,8/11/18,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,8/18/18,0.01,north-carolina
north-carolina,pct_ed_visits_influenza,8/25/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/1/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/8/18,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,9/15/18,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,9/22/18,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/29/18,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,10/6/18,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/13/18,0.12,north-carolina
north-carolina,pct_ed_visits_influenza,10/20/18,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,10/27/18,0.20,north-carolina
north-carolina,pct_ed_visits_influenza,11/3/18,0.19,north-carolina
north-carolina,pct_ed_visits_influenza,11/10/18,0.25,north-carolina
north-carolina,pct_ed_visits_influenza,11/17/18,0.25,north-carolina
north-carolina,pct_ed_visits_influenza,11/24/18,0.39,north-carolina
north-carolina,pct_ed_visits_influenza,12/1/18,0.39,north-carolina
north-carolina,pct_ed_visits_influenza,12/8/18,0.46,north-carolina
north-carolina,pct_ed_visits_influenza,12/15/18,0.65,north-carolina
north-carolina,pct_ed_visits_influenza,12/22/18,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,12/29/18,1.52,north-carolina
north-carolina,pct_ed_visits_influenza,1/5/19,1.31,north-carolina
north-carolina,pct_ed_visits_influenza,1/12/19,1.20,north-carolina
north-carolina,pct_ed_visits_influenza,1/19/19,1.92,north-carolina
north-carolina,pct_ed_visits_influenza,1/26/19,3.07,north-carolina
north-carolina,pct_ed_visits_influenza,2/2/19,4.52,north-carolina
north-carolina,pct_ed_visits_influenza,2/9/19,6.76,north-carolina
north-carolina,pct_ed_visits_influenza,2/16/19,6.05,north-carolina
north-carolina,pct_ed_visits_influenza,2/23/19,5.64,north-carolina
north-carolina,pct_ed_visits_influenza,3/2/19,4.35,north-carolina
north-carolina,pct_ed_visits_influenza,3/9/19,3.29,north-carolina
north-carolina,pct_ed_visits_influenza,3/16/19,3.01,north-carolina
north-carolina,pct_ed_visits_influenza,3/23/19,2.11,north-carolina
north-carolina,pct_ed_visits_influenza,3/30/19,1.70,north-carolina
north-carolina,pct_ed_visits_influenza,4/6/19,1.45,north-carolina
north-carolina,pct_ed_visits_influenza,4/13/19,0.96,north-carolina
north-carolina,pct_ed_visits_influenza,4/20/19,0.58,north-carolina
north-carolina,pct_ed_visits_influenza,4/27/19,0.35,north-carolina
north-carolina,pct_ed_visits_influenza,5/4/19,0.22,north-carolina
north-carolina,pct_ed_visits_influenza,5/11/19,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,5/18/19,0.12,north-carolina
north-carolina,pct_ed_visits_influenza,5/25/19,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,6/1/19,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,6/8/19,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,6/15/19,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,6/22/19,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,6/29/19,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,7/6/19,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,7/13/19,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,7/20/19,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,7/27/19,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,8/3/19,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,8/10/19,0.02,north-carolina
north-carolina,pct_ed_visits_influenza,8/17/19,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,8/24/19,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,8/31/19,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,9/7/19,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/14/19,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/21/19,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,9/28/19,0.14,north-carolina
north-carolina,pct_ed_visits_influenza,10/5/19,0.14,north-carolina
north-carolina,pct_ed_visits_influenza,10/12/19,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,10/19/19,0.18,north-carolina
north-carolina,pct_ed_visits_influenza,10/26/19,0.21,north-carolina
north-carolina,pct_ed_visits_influenza,11/2/19,0.24,north-carolina
north-carolina,pct_ed_visits_influenza,11/9/19,0.26,north-carolina
north-carolina,pct_ed_visits_influenza,11/16/19,0.37,north-carolina
north-carolina,pct_ed_visits_influenza,11/23/19,0.51,north-carolina
north-carolina,pct_ed_visits_influenza,11/30/19,0.77,north-carolina
north-carolina,pct_ed_visits_influenza,12/7/19,0.95,north-carolina
north-carolina,pct_ed_visits_influenza,12/14/19,1.48,north-carolina
north-carolina,pct_ed_visits_influenza,12/21/19,2.52,north-carolina
north-carolina,pct_ed_visits_influenza,12/28/19,4.47,north-carolina
north-carolina,pct_ed_visits_influenza,1/4/20,4.03,north-carolina
north-carolina,pct_ed_visits_influenza,1/11/20,3.20,north-carolina
north-carolina,pct_ed_visits_influenza,1/18/20,3.72,north-carolina
north-carolina,pct_ed_visits_influenza,1/25/20,4.28,north-carolina
north-carolina,pct_ed_visits_influenza,2/1/20,5.83,north-carolina
north-carolina,pct_ed_visits_influenza,2/8/20,7.31,north-carolina
north-carolina,pct_ed_visits_influenza,2/15/20,6.07,north-carolina
north-carolina,pct_ed_visits_influenza,2/22/20,5.13,north-carolina
north-carolina,pct_ed_visits_influenza,2/29/20,4.37,north-carolina
north-carolina,pct_ed_visits_influenza,3/7/20,4.26,north-carolina
north-carolina,pct_ed_visits_influenza,3/14/20,3.82,north-carolina
north-carolina,pct_ed_visits_influenza,3/21/20,2.48,north-carolina
north-carolina,pct_ed_visits_influenza,3/28/20,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,4/4/20,0.48,north-carolina
north-carolina,pct_ed_visits_influenza,4/11/20,0.31,north-carolina
north-carolina,pct_ed_visits_influenza,4/18/20,0.20,north-carolina
north-carolina,pct_ed_visits_influenza,4/25/20,0.18,north-carolina
north-carolina,pct_ed_visits_influenza,5/2/20,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,5/9/20,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,5/16/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,5/23/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,5/30/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,6/6/20,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/13/20,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,6/20/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,6/27/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,7/4/20,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,7/11/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,7/18/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,7/25/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,8/1/20,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,8/8/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,8/15/20,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,8/22/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,8/29/20,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/5/20,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,9/12/20,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,9/19/20,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/26/20,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,10/3/20,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,10/10/20,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,10/17/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,10/24/20,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/31/20,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,11/7/20,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,11/14/20,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,11/21/20,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,11/28/20,0.12,north-carolina
north-carolina,pct_ed_visits_influenza,12/5/20,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,12/12/20,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,12/19/20,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,12/26/20,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,1/2/21,0.12,north-carolina
north-carolina,pct_ed_visits_influenza,1/9/21,0.13,north-carolina
north-carolina,pct_ed_visits_influenza,1/16/21,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,1/23/21,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,1/30/21,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,2/6/21,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,2/13/21,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,2/20/21,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,2/27/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,3/6/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,3/13/21,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,3/20/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,3/27/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,4/3/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,4/10/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,4/17/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,4/24/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,5/1/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,5/8/21,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,5/15/21,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,5/22/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,5/29/21,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,6/5/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,6/12/21,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,6/19/21,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,6/26/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,7/3/21,0.03,north-carolina
north-carolina,pct_ed_visits_influenza,7/10/21,0.04,north-carolina
north-carolina,pct_ed_visits_influenza,7/17/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,7/24/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,7/31/21,0.05,north-carolina
north-carolina,pct_ed_visits_influenza,8/7/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,8/14/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,8/21/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,8/28/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,9/4/21,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,9/11/21,0.08,north-carolina
north-carolina,pct_ed_visits_influenza,9/18/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,9/25/21,0.06,north-carolina
north-carolina,pct_ed_visits_influenza,10/2/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,10/9/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,10/16/21,0.07,north-carolina
north-carolina,pct_ed_visits_influenza,10/23/21,0.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/30/21,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,11/6/21,0.11,north-carolina
north-carolina,pct_ed_visits_influenza,11/13/21,0.10,north-carolina
north-carolina,pct_ed_visits_influenza,11/20/21,0.18,north-carolina
north-carolina,pct_ed_visits_influenza,11/27/21,0.31,north-carolina
north-carolina,pct_ed_visits_influenza,12/4/21,0.52,north-carolina
north-carolina,pct_ed_visits_influenza,12/11/21,0.66,north-carolina
north-carolina,pct_ed_visits_influenza,12/18/21,0.87,north-carolina
north-carolina,pct_ed_visits_influenza,12/25/21,1.03,north-carolina
north-carolina,pct_ed_visits_influenza,1/1/22,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,1/8/22,0.61,north-carolina
north-carolina,pct_ed_visits_influenza,1/15/22,0.44,north-carolina
north-carolina,pct_ed_visits_influenza,1/22/22,0.27,north-carolina
north-carolina,pct_ed_visits_influenza,1/29/22,0.19,north-carolina
north-carolina,pct_ed_visits_influenza,2/5/22,0.22,north-carolina
north-carolina,pct_ed_visits_influenza,2/12/22,0.21,north-carolina
north-carolina,pct_ed_visits_influenza,2/19/22,0.26,north-carolina
north-carolina,pct_ed_visits_influenza,2/26/22,0.32,north-carolina
north-carolina,pct_ed_visits_influenza,3/5/22,0.31,north-carolina
north-carolina,pct_ed_visits_influenza,3/12/22,0.32,north-carolina
north-carolina,pct_ed_visits_influenza,3/19/22,0.38,north-carolina
north-carolina,pct_ed_visits_influenza,3/26/22,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,4/2/22,0.50,north-carolina
north-carolina,pct_ed_visits_influenza,4/9/22,0.77,north-carolina
north-carolina,pct_ed_visits_influenza,4/16/22,0.98,north-carolina
north-carolina,pct_ed_visits_influenza,4/23/22,0.99,north-carolina
north-carolina,pct_ed_visits_influenza,4/30/22,0.78,north-carolina
north-carolina,pct_ed_visits_influenza,5/7/22,0.91,north-carolina
north-carolina,pct_ed_visits_influenza,5/14/22,0.99,north-carolina
north-carolina,pct_ed_visits_influenza,5/21/22,0.91,north-carolina
north-carolina,pct_ed_visits_influenza,5/28/22,0.89,north-carolina
north-carolina,pct_ed_visits_influenza,6/4/22,0.94,north-carolina
north-carolina,pct_ed_visits_influenza,6/11/22,0.69,north-carolina
north-carolina,pct_ed_visits_influenza,6/18/22,0.68,north-carolina
north-carolina,pct_ed_visits_influenza,6/25/22,0.53,north-carolina
north-carolina,pct_ed_visits_influenza,7/2/22,0.36,north-carolina
north-carolina,pct_ed_visits_influenza,7/9/22,0.35,north-carolina
north-carolina,pct_ed_visits_influenza,7/16/22,0.29,north-carolina
north-carolina,pct_ed_visits_influenza,7/23/22,0.26,north-carolina
north-carolina,pct_ed_visits_influenza,7/30/22,0.19,north-carolina
north-carolina,pct_ed_visits_influenza,8/6/22,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,8/13/22,0.19,north-carolina
north-carolina,pct_ed_visits_influenza,8/20/22,0.17,north-carolina
north-carolina,pct_ed_visits_influenza,8/27/22,0.16,north-carolina
north-carolina,pct_ed_visits_influenza,9/3/22,0.20,north-carolina
north-carolina,pct_ed_visits_influenza,9/10/22,0.22,north-carolina
north-carolina,pct_ed_visits_influenza,9/17/22,0.28,north-carolina
north-carolina,pct_ed_visits_influenza,9/24/22,0.37,north-carolina
north-carolina,pct_ed_visits_influenza,10/1/22,0.61,north-carolina
north-carolina,pct_ed_visits_influenza,10/8/22,0.88,north-carolina
north-carolina,pct_ed_visits_influenza,10/15/22,1.57,north-carolina
north-carolina,pct_ed_visits_influenza,10/22/22,3.09,north-carolina
north-carolina,pct_ed_visits_influenza,10/29/22,7.01,north-carolina
north-carolina,pct_ed_visits_influenza,11/5/22,10.32,north-carolina
north-carolina,pct_ed_visits_influenza,11/12/22,9.47,north-carolina
north-carolina,pct_ed_visits_influenza,11/19/22,7.78,north-carolina
north-carolina,pct_ed_visits_influenza,11/26/22,9.22,north-carolina
north-carolina,pct_ed_visits_influenza,12/3/22,7.96,north-carolina
north-carolina,pct_ed_visits_influenza,12/10/22,5.43,north-carolina
north-carolina,pct_ed_visits_influenza,12/17/22,4.03,north-carolina
north-carolina,pct_ed_visits_influenza,12/24/22,3.40,north-carolina
north-carolina,pct_ed_visits_influenza,12/31/22,3.40,north-carolina
north-carolina,pct_ed_visits_influenza,1/7/23,2.25,north-carolina
north-carolina,pct_ed_visits_influenza,1/14/23,1.24,north-carolina
north-carolina,pct_ed_visits_influenza,1/21/23,0.98,north-carolina
north-carolina,pct_ed_visits_influenza,1/28/23,0.83,north-carolina
north-carolina,pct_ed_visits_influenza,2/4/23,0.90,north-carolina
north-carolina,pct_ed_visits_influenza,2/11/23,0.97,north-carolina
north-carolina,pct_ed_visits_influenza,2/18/23,0.78,north-carolina
north-carolina,pct_ed_visits_influenza,2/25/23,0.70,north-carolina
north-carolina,pct_ed_visits_influenza,3/4/23,0.60,north-carolina
north-carolina,pct_ed_visits_influenza,3/11/23,0.49,north-carolina
north-carolina,pct_ed_visits_influenza,3/18/23,0.59,north-carolina
north-carolina,pct_ed_visits_influenza,3/25/23,0.54,north-carolina
north-carolina,pct_ed_visits_influenza,4/1/23,0.53,north-carolina
north-carolina,pct_ed_visits_influenza,4/8/23,0.48,north-carolina
north-carolina,pct_ed_visits_influenza,4/15/23,0.44,north-carolina
north-carolina,pct_ed_visits_influenza,4/22/23,0.38,north-carolina
north-carolina,pct_ed_visits_influenza,4/29/23,0.32,north-carolina
north-carolina,pct_ed_visits_influenza,5/6/23,0.38,north-carolina
north-carolina,pct_ed_visits_influenza,5/13/23,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,5/20/23,0.41,north-carolina
north-carolina,pct_ed_visits_influenza,5/27/23,0.38,north-carolina
north-carolina,pct_ed_visits_influenza,6/3/23,0.42,north-carolina
north-carolina,pct_ed_visits_influenza,6/10/23,0.38,north-carolina
north-carolina,pct_ed_visits_influenza,6/17/23,0.34,north-carolina
north-carolina,pct_ed_visits_influenza,6/24/23,0.32,north-carolina
north-carolina,pct_ed_visits_influenza,7/1/23,0.27,north-carolina
north-carolina,pct_ed_visits_influenza,7/8/23,0.25,north-carolina
north-carolina,pct_ed_visits_influenza,7/15/23,0.29,north-carolina
north-carolina,pct_ed_visits_influenza,7/22/23,0.30,north-carolina
north-carolina,pct_ed_visits_influenza,7/29/23,0.31,north-carolina
north-carolina,pct_ed_visits_influenza,8/5/23,0.33,north-carolina
north-carolina,pct_ed_visits_influenza,8/12/23,0.31,north-carolina
north-carolina,pct_ed_visits_influenza,8/19/23,0.36,north-carolina
north-carolina,pct_ed_visits_influenza,8/26/23,0.45,north-carolina
north-carolina,pct_ed_visits_influenza,9/2/23,0.53,north-carolina
north-carolina,pct_ed_visits_influenza,9/9/23,0.58,north-carolina
north-carolina,pct_ed_visits_influenza,9/16/23,0.66,north-carolina
north-carolina,pct_ed_visits_influenza,9/23/23,0.70,north-carolina
north-carolina,pct_ed_visits_influenza,9/30/23,0.62,north-carolina
north-carolina,pct_ed_visits_influenza,10/7/23,0.62,north-carolina
north-carolina,pct_ed_visits_influenza,10/14/23,0.71,north-carolina
north-carolina,pct_ed_visits_influenza,10/21/23,0.73,north-carolina
north-carolina,pct_ed_visits_influenza,10/28/23,0.89,north-carolina
north-carolina,pct_ed_visits_influenza,11/4/23,1.19,north-carolina
north-carolina,pct_ed_visits_influenza,11/11/23,1.90,north-carolina
north-carolina,pct_ed_visits_influenza,11/18/23,2.39,north-carolina
north-carolina,pct_ed_visits_influenza,11/25/23,3.39,north-carolina
north-carolina,pct_ed_visits_influenza,12/2/23,4.36,north-carolina
north-carolina,pct_ed_visits_influenza,12/9/23,6.17,north-carolina
north-carolina,pct_ed_visits_influenza,12/16/23,9.22,north-carolina
north-carolina,pct_ed_visits_influenza,12/23/23,12.95,north-carolina
north-carolina,pct_ed_visits_influenza,12/30/23,13.78,north-carolina
north-carolina,pct_ed_visits_influenza,1/6/24,8.61,north-carolina
north-carolina,pct_ed_visits_influenza,1/13/24,5.99,north-carolina
north-carolina,pct_ed_visits_influenza,1/20/24,4.77,north-carolina
north-carolina,pct_ed_visits_influenza,1/27/24,4.77,north-carolina
north-carolina,pct_ed_visits_influenza,2/3/24,4.07,north-carolina
north-carolina,pct_ed_visits_influenza,2/10/24,3.74,north-carolina
north-carolina,pct_ed_visits_influenza,2/17/24,3.54,north-carolina
north-carolina,pct_ed_visits_influenza,2/24/24,3.29,north-carolina
north-carolina,pct_ed_visits_influenza,3/2/24,3.01,north-carolina
north-carolina,pct_ed_visits_influenza,3/9/24,2.38,north-carolina
north-carolina,pct_ed_visits_influenza,3/16/24,1.79,north-carolina
north-carolina,pct_ed_visits_influenza,3/23/24,1.46,north-carolina
north-carolina,pct_ed_visits_influenza,3/30/24,1.44,north-carolina
north-carolina,pct_ed_visits_influenza,4/6/24,1.32,north-carolina
north-carolina,pct_ed_visits_influenza,4/13/24,0.95,north-carolina
