Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/5/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/6/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/7/25,Average Ratio,0.0039
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/8/25,Average Ratio,0.0048
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/9/25,Average Ratio,0.0038
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/10/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/11/25,Average Ratio,0.0039
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/12/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/13/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/14/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/15/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/16/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/17/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/18/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/19/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/20/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/21/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/22/25,Average Ratio,0.0019
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/23/25,Average Ratio,0.0018
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/24/25,Average Ratio,0.002
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/25/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/26/25,Average Ratio,0.0028
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/27/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/28/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/29/25,Average Ratio,0.0016
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,6/30/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/1/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/2/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/3/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/4/25,Average Ratio,0.0018
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/5/25,Average Ratio,0.0015
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/6/25,Average Ratio,0.0014
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/7/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/8/25,Average Ratio,0.0032
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/9/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/10/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/11/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/12/25,Average Ratio,0.0014
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/13/25,Average Ratio,0.0021
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/14/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/15/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/16/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/17/25,Average Ratio,0.0019
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/18/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/19/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/20/25,Average Ratio,0.0026
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/21/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/22/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/23/25,Average Ratio,0.0015
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/24/25,Average Ratio,0.0015
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/25/25,Average Ratio,0.0026
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/26/25,Average Ratio,0.0016
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/27/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/28/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/29/25,Average Ratio,0.0021
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/30/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,7/31/25,Average Ratio,0.0018
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/1/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/2/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/3/25,Average Ratio,0.0017
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/4/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/5/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/6/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/7/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/8/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/9/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/10/25,Average Ratio,0.0038
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/11/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/12/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/13/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/14/25,Average Ratio,0.0028
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/15/25,Average Ratio,0.0018
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/16/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/17/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/18/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/19/25,Average Ratio,0.0039
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/20/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/21/25,Average Ratio,0.0021
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/22/25,Average Ratio,0.0032
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/23/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/24/25,Average Ratio,0.0017
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/25/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/26/25,Average Ratio,0.0019
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/27/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/28/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/29/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/30/25,Average Ratio,0.0019
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,8/31/25,Average Ratio,0.0017
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/1/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/2/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/3/25,Average Ratio,0.0035
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/4/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/5/25,Average Ratio,0.0016
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/6/25,Average Ratio,0.0026
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/7/25,Average Ratio,0.0035
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/8/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/9/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/10/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/11/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/12/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/13/25,Average Ratio,0.0025
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/14/25,Average Ratio,0.0044
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/15/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/16/25,Average Ratio,0.0042
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/17/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/18/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/19/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/20/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/21/25,Average Ratio,0.0035
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/22/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/23/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/24/25,Average Ratio,0.0046
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/25/25,Average Ratio,0.0028
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/26/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/27/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/28/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/29/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,9/30/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/1/25,Average Ratio,0.0032
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/2/25,Average Ratio,0.0046
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/3/25,Average Ratio,0.003
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/4/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/5/25,Average Ratio,0.0026
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/6/25,Average Ratio,0.0037
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/7/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/8/25,Average Ratio,0.0026
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/9/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/10/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/11/25,Average Ratio,0.0037
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/12/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/13/25,Average Ratio,0.0033
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/14/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/15/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/16/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/17/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/18/25,Average Ratio,0.0023
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/19/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/20/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/21/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/22/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/23/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/24/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/25/25,Average Ratio,0.0038
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/26/25,Average Ratio,0.0042
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/27/25,Average Ratio,0.0032
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/28/25,Average Ratio,0.0036
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/29/25,Average Ratio,0.0038
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/30/25,Average Ratio,0.0031
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,10/31/25,Average Ratio,0.0029
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/1/25,Average Ratio,0.0032
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/2/25,Average Ratio,0.0027
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/3/25,Average Ratio,0.0048
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/4/25,Average Ratio,0.0022
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/5/25,Average Ratio,0.0042
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/6/25,Average Ratio,0.0045
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/7/25,Average Ratio,0.0046
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/8/25,Average Ratio,0.0024
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/9/25,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/10/25,Average Ratio,0.0039
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/11/25,Average Ratio,0.0054
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/12/25,Average Ratio,0.0034
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/13/25,Average Ratio,0.0035
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/14/25,Average Ratio,0.0047
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/15/25,Average Ratio,0.0049
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/16/25,Average Ratio,0.0069
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/17/25,Average Ratio,0.0062
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/18/25,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/19/25,Average Ratio,0.0064
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/20/25,Average Ratio,0.0053
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/21/25,Average Ratio,0.0059
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/22/25,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/23/25,Average Ratio,0.0058
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/24/25,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/25/25,Average Ratio,0.0067
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/26/25,Average Ratio,0.0081
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/27/25,Average Ratio,0.0093
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/28/25,Average Ratio,0.0071
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/29/25,Average Ratio,0.009
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,11/30/25,Average Ratio,0.0124
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/1/25,Average Ratio,0.0111
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/2/25,Average Ratio,0.0107
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/3/25,Average Ratio,0.0099
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/4/25,Average Ratio,0.0119
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/5/25,Average Ratio,0.0099
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/6/25,Average Ratio,0.0127
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/7/25,Average Ratio,0.0133
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/8/25,Average Ratio,0.0126
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/9/25,Average Ratio,0.0147
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/10/25,Average Ratio,0.0148
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/11/25,Average Ratio,0.0136
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/12/25,Average Ratio,0.0164
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/13/25,Average Ratio,0.0165
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/14/25,Average Ratio,0.0167
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/15/25,Average Ratio,0.016
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/16/25,Average Ratio,0.0212
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/17/25,Average Ratio,0.0183
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/18/25,Average Ratio,0.0215
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/19/25,Average Ratio,0.0179
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/20/25,Average Ratio,0.0163
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/21/25,Average Ratio,0.0213
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/22/25,Average Ratio,0.0166
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/23/25,Average Ratio,0.0186
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/24/25,Average Ratio,0.0214
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/25/25,Average Ratio,0.0203
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/26/25,Average Ratio,0.0181
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/27/25,Average Ratio,0.0165
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/28/25,Average Ratio,0.0238
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/29/25,Average Ratio,0.0158
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/30/25,Average Ratio,0.0169
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,12/31/25,Average Ratio,0.0179
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/1/26,Average Ratio,0.0129
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/2/26,Average Ratio,0.0178
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/3/26,Average Ratio,0.0142
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/4/26,Average Ratio,0.0141
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/5/26,Average Ratio,0.0155
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/6/26,Average Ratio,0.013
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/7/26,Average Ratio,0.011
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/8/26,Average Ratio,0.0088
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/9/26,Average Ratio,0.0106
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/10/26,Average Ratio,0.0089
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/11/26,Average Ratio,0.0083
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/12/26,Average Ratio,0.0092
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/13/26,Average Ratio,0.006
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/14/26,Average Ratio,0.0078
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/15/26,Average Ratio,0.0072
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/16/26,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/17/26,Average Ratio,0.0049
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/18/26,Average Ratio,0.0071
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/19/26,Average Ratio,0.0066
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/20/26,Average Ratio,0.0079
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/21/26,Average Ratio,0.005
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/22/26,Average Ratio,0.0042
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/23/26,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/24/26,Average Ratio,0.0038
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/25/26,Average Ratio,0.0041
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/26/26,Average Ratio,0.0072
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/27/26,Average Ratio,0.0037
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/28/26,Average Ratio,0.0049
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/29/26,Average Ratio,0.0048
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/30/26,Average Ratio,0.0044
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,1/31/26,Average Ratio,0.0044
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,2/1/26,Average Ratio,0.0057
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,2/2/26,Average Ratio,0.0046
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,2/3/26,Average Ratio,0.004
Influenza-like illness (ILI),Borough,Brooklyn,Age Group,Ages 18-64 years,2/4/26,Average Ratio,0.006
