location,reference_date,horizon,target,output_type,output_type_id,target_end_date,value
la-grange,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,0.6316213045707737
la-grange,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.4141860971906401
la-grange,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.3902167092845272
la-grange,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,1.9034283322402559
la-grange,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.0064760169455857
la-grange,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.6854617339105976
la-grange,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,4.414378838858203
la-grange,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.6947728459214106
la-grange,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.5725256395216831
la-grange,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.980079625224591
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.10675513402729321
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.021361727588469628
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.003999221355792223
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.15556357939386325
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.038507543335031424
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.007953311250171123
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.001633980491534427
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.27592216466109987
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.08271420218963528
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.020156121298271195
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.005494579254517298
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.5562988598173143
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.21192608017326517
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.07516930728785613
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.025351685432218024
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,0.97922894331452
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.43910040735144845
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.18489465788785536
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.07306657373291511
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,1.54052809706608
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,0.8447332728771162
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.4330813410477182
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.2077031440217691
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,2.0426426033582943
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.2418593727756606
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,0.725332915060347
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.4070076725523524
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,2.3920342199635702
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,1.511196883699095
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,0.9466305623777511
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.5596471009616443
georgia,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,2.6854145375509995
georgia,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,1.7650568848659332
georgia,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.115421070803079
georgia,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.6862837820708985
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.26472970261048956
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.06809353694750246
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.34256785065267326
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.09840232885600467
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.017760051841449173
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.5109694204441505
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.17418589374462626
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0530265802132877
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.011960831262393152
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.8382909926279765
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.35298346520244467
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.1320611761118056
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.05111261052640813
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.3999940670568694
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.749981942178487
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.34971952996705835
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.16619763679162633
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.1352724397169043
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.34857709678715
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.7622427696375749
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.39615695157399267
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,2.793653537735609
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.0677523713939583
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.378930096231578
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.8520692885970651
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.407058767914902
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.5684995693920625
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.7309214999323888
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,1.0952918529242324
indianapolis,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,3.7000723495189134
indianapolis,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.915865412982527
indianapolis,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,2.075266121721135
indianapolis,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,1.454818233322406
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.298928210967986
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.09254334925679294
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.02449797921513572
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.005004557729210924
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.39977048105829666
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.11761306917600205
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0374685915920567
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.00907305488230456
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.5757450137871416
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.19190561647330606
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.06415235804236258
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.017982149819213176
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.9483005246317713
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.3901719740603637
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.15232094205244653
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.05084254761780141
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.6449030515806229
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.84128769844176
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.3957459876883893
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.16698917462103988
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.355574235130491
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.384007342183536
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.7867702026669647
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.42443940878028125
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,2.9335774756261785
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.92567427372758
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.1865132941700762
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.6821608129883098
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.247703646444555
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.1189456732863605
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.3590909950741914
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.8100773870990696
indiana,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,3.458870299248565
indiana,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.299517368698023
indiana,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.539858810215862
indiana,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.9319995009029868
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.1558614136084876
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.0
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.2766049073809366
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.0
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.41413336784644555
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.08993412816998443
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.7461074715583376
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.2685152040430179
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.07004253321574562
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.5605938096905678
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.7525729498549254
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.28303670981422535
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.12300694607414607
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.8018815032488065
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.5562045753217304
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.8366548867742678
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.41594970074408877
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,4.424905751710488
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.9235643589969458
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.771283796072361
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.0293919829133877
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,5.394465061668465
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,3.8161560748482497
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,2.5196031220975654
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,1.6070882811756682
bangor,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,6.472795716453998
bangor,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,4.463782251075836
bangor,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,3.4345923522316593
bangor,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,2.031890949988906
portland,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.448963733951737
portland,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.13466714749167433
portland,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
portland,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
portland,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.6287153535675065
portland,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.22743228715162042
portland,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.05881338462414248
portland,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
portland,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.9389063249101873
portland,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.373234917341772
portland,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.12747816824268235
portland,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
portland,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,1.5493692825098067
portland,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.8147648426658312
portland,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.36590340762896834
portland,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.12672842850055643
portland,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,2.492873330145322
portland,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,1.5607859565926672
portland,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.921704228850554
portland,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.46344051711632517
portland,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,3.732686533669358
portland,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,2.860763001692079
portland,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,1.983234412877134
portland,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,1.256473339653878
portland,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,4.913644248373834
portland,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,4.2069092837373505
portland,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,3.3694362916536957
portland,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,2.6075363163977987
portland,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,5.666291488391456
portland,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,4.966233207030556
portland,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,4.240019635008434
portland,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,3.3863984818035657
portland,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,6.277593912733094
portland,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,5.867023107790907
portland,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,5.06093753963879
portland,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,3.955748973319996
maine,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.7733470586939385
maine,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.31077651369802317
maine,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.08813658111283901
maine,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.022085326066310244
maine,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,1.009774865780968
maine,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.39422827972965774
maine,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.13826461646891328
maine,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0350551187240084
maine,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,1.273658997555877
maine,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.5386809467186056
maine,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.21247459008900163
maine,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.07483302178800887
maine,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,2.0272342197484665
maine,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,1.018016973742061
maine,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.4899181761320406
maine,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.2150063221373532
maine,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,3.0020964949723616
maine,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,1.8326993191457102
maine,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,1.0496160516589943
maine,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.5504431824240912
maine,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,3.8573344525213042
maine,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,2.8069713924593147
maine,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,1.8053495883070294
maine,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,1.1364075616467515
maine,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,4.716881220501801
maine,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,3.6593882388514385
maine,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,2.717294080503224
maine,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,1.8580151762940738
maine,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,5.307268866288448
maine,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,4.314311652039696
maine,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,3.366556348015658
maine,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,2.362133404944669
maine,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,5.745592217445254
maine,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,4.868070493489985
maine,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,3.8512226256983464
maine,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,2.7359997466597425
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.24129053461325736
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.055999168364155597
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.009379882392538227
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.3274083530319274
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.08488570770337188
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.018071890097538422
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.46490519843182043
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.14070962311547058
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.039164963879679396
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0073859699386744785
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.9571181984349842
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.34882073564572136
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.13175957123322238
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.037972823193978066
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.6080092593345359
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.7634506823330918
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.351449444145358
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.13914290859769807
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.415460516274625
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.292740662588786
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.6916686543700881
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.3354486531456569
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,3.0040929482105314
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,1.8178052069188135
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.0369410646701904
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.5633621427600242
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,3.341172522632746
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,2.0541271499601206
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,1.2472750838190179
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,0.7036924507669114
baltimore,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,3.653715955256078
baltimore,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,2.3571882219898144
baltimore,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,1.542722314100316
baltimore,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,0.8882241754977303
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.16993707385405826
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.0
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.025,2026-02-07,0.0
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.025,2026-02-14,0.0
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.05,2026-01-24,0.24262590557361863
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.05,2026-01-31,0.0
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.05,2026-02-07,0.0
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.05,2026-02-14,0.0
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.1,2026-01-24,0.3741635757217248
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.1,2026-01-31,0.0
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.1,2026-02-07,0.0
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.1,2026-02-14,0.0
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.25,2026-01-24,0.8620774501173764
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.25,2026-01-31,0.2456389612305507
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.25,2026-02-07,0.0
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.25,2026-02-14,0.0
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.5,2026-01-24,1.6542270800615024
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.5,2026-01-31,0.7527462970769956
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.5,2026-02-07,0.32285071763806633
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.5,2026-02-14,0.0
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.75,2026-01-24,2.898123730527641
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.75,2026-01-31,1.5309339056265145
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.75,2026-02-07,0.7807219579434022
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.75,2026-02-14,0.3780152689223176
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.9,2026-01-24,4.2980308764996105
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.9,2026-01-31,2.6655879039540222
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.9,2026-02-07,1.5080191900062683
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.9,2026-02-14,0.9026274274628031
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.95,2026-01-24,5.292906673678591
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.95,2026-01-31,3.521666947272365
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.95,2026-02-07,2.006119164510109
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.95,2026-02-14,1.4105675771104598
frederick,2026-01-24,0,Flu ED visits pct,quantile,0.975,2026-01-24,6.135687161035527
frederick,2026-01-24,1,Flu ED visits pct,quantile,0.975,2026-01-31,4.240938684938893
frederick,2026-01-24,2,Flu ED visits pct,quantile,0.975,2026-02-07,2.7955202908140953
frederick,2026-01-24,3,Flu ED visits pct,quantile,0.975,2026-02-14,1.8046082238459715
montgomery,2026-01-24,0,Flu ED visits pct,quantile,0.025,2026-01-24,0.2331616054844773
montgomery,2026-01-24,1,Flu ED visits pct,quantile,0.025,2026-01-31,0.04505471657689719
