"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"504","2025-12-20","indiana",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.61314772590864
"505","2025-12-20","indianapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.15688627072212
"506","2025-12-20","indiana",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.04682070785532
"507","2025-12-20","indianapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.87880987287327
"508","2025-12-20","indiana",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.93019267396079
"509","2025-12-20","indianapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.1089347266245
"510","2025-12-20","indiana",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.61658233099091
"511","2025-12-20","indianapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.75,4.95910555353546
"512","2025-12-20","indiana",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.34005455647312
"513","2025-12-20","indianapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.2335521093493
"514","2025-12-20","indiana",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.25768217145647
"515","2025-12-20","indianapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.75,6.17180332357261
"516","2025-12-20","indiana",3,"Flu ED visits pct","2026-01-10","quantile",0.75,6.16476286406396
"517","2025-12-20","indianapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.1586441059292
"518","2025-12-20","indiana",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.63630746769268
"519","2025-12-20","indianapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.10602079646046
"520","2025-12-20","indiana",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.673788988513
"521","2025-12-20","indianapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.29432420193668
"522","2025-12-20","indiana",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.87473244668604
"523","2025-12-20","indianapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.9,6.55197920574269
"524","2025-12-20","indiana",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.37043533542729
"525","2025-12-20","indianapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.78224483736498
"526","2025-12-20","indiana",0,"Flu ED visits pct","2025-12-20","quantile",0.95,6.80870060177576
"527","2025-12-20","indianapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.78224483736498
"528","2025-12-20","indiana",1,"Flu ED visits pct","2025-12-27","quantile",0.95,6.71683405541156
"529","2025-12-20","indianapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.95,6.751323180524
"530","2025-12-20","indiana",2,"Flu ED visits pct","2026-01-03","quantile",0.95,7.33195450318654
"531","2025-12-20","indianapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.7546813498935
"532","2025-12-20","indiana",3,"Flu ED visits pct","2026-01-10","quantile",0.95,7.6386998625024
"533","2025-12-20","indianapolis",0,"Flu ED visits pct","2025-12-20","quantile",0.975,6.98504831050577
"534","2025-12-20","indiana",0,"Flu ED visits pct","2025-12-20","quantile",0.975,7.33768779651636
"535","2025-12-20","indianapolis",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.9453172279693
"536","2025-12-20","indiana",1,"Flu ED visits pct","2025-12-27","quantile",0.975,7.33768779651636
"537","2025-12-20","indianapolis",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.07158489481447
"538","2025-12-20","indiana",2,"Flu ED visits pct","2026-01-03","quantile",0.975,7.36339077346881
"539","2025-12-20","indianapolis",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.71913695000741
"540","2025-12-20","indiana",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.65117439816156
"541","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.689599743545421
"542","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.317725665179296
"543","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.341472710188165
"544","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.780424658269201
"545","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.333423042251516
"546","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.368173299937622
"547","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.742294157526242
"548","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.33073038185537
"549","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.364787239237598
"550","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.613223702543894
"551","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.298331742401206
"552","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.324725268668729
"553","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.31644400732623
"554","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.562495666387145
"555","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.589413886569227
"556","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.34544000209508
"557","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.585769573381857
"558","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.599148451437431
"559","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.05,1.29215857860615
"560","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.568497735866377
"561","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.58130761623579
"562","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.05,1.01281877998483
"563","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.482778836264414
"564","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.466078259901682
"565","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.20113970812315
"566","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.16995428148466
"567","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.31606005911845
"568","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.1,2.23654789819948
"569","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.23695293367935
"570","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.46022253505376
"571","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.1,2.12432401132015
"572","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.14642569650375
"573","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.38258911113305
"574","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.48693154931636
"575","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.828705981820908
"576","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.971509433535383
"577","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.25,2.8416075020589
"578","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.25,1.43673051205759
"579","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.25,1.82155441056617
"580","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.96394013364618
"581","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.25,1.70207671195291
"582","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.18278296511758
"583","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.25,3.37518597307609
"584","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.25,1.91548318288145
"585","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.38671941588838
"586","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.25,2.81483753895964
"587","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.71510561176978
"588","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.25,2.18241535058113
"589","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.5,3.58441132981316
"590","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.5,1.68871316773552
"591","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.5,2.1424540054307
"592","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.4120193910445
"593","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.5,2.29601983944339
"594","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.5,2.81424029842554
"595","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.5,4.64953595772696
"596","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.2812268339581
"597","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.97102699598193
"598","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.5,4.53582756751122
"599","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.37423989175927
"600","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.66951930095484
"601","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.75,4.66920573253049
"602","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.18088979007897
"603","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.75,2.90150846527039
"604","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.05561010635203
"605","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.75,2.29929708179711
"606","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.75,3.40319828059772
"607","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.75,4.93779537782328
"608","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.75,2.47347098352268
"609","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.18977901430746
"610","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.75,4.64915223767836
"611","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.75,2.78253669161701
"612","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.3668970480102
"613","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.9,7.29403753896093
"614","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.9,2.61197587992132
"615","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.9,4.20283965658587
"616","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.47902379012696
"617","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.9,2.84460057573113
"618","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.9,4.40605897806381
"619","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.83070248417983
"620","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.9,4.03147016888757
"621","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.9,4.27637359476552
"622","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.9,7.99407911315378
"623","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.9,5.15695919694938
"624","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.9,4.50297064595566
"625","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.95,7.47902379012696
"626","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.95,2.84141240201081
"627","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.95,5.51000211210752
"628","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.95,7.83645221167947
"629","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.95,2.90294449200419
"630","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.95,5.61530054988814
"631","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.95,9.09641459367191
"632","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.95,4.18394646988669
"633","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.95,5.9796640611537
"634","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.95,11.7990847751694
"635","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.95,5.31127822259079
"636","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.95,6.33706483120946
"637","2025-12-20","bangor",0,"Flu ED visits pct","2025-12-20","quantile",0.975,8.85064241693206
"638","2025-12-20","portland",0,"Flu ED visits pct","2025-12-20","quantile",0.975,3.97715759851582
"639","2025-12-20","maine",0,"Flu ED visits pct","2025-12-20","quantile",0.975,5.61530054988814
"640","2025-12-20","bangor",1,"Flu ED visits pct","2025-12-27","quantile",0.975,8.72148007621792
"641","2025-12-20","portland",1,"Flu ED visits pct","2025-12-27","quantile",0.975,3.97715759851582
"642","2025-12-20","maine",1,"Flu ED visits pct","2025-12-27","quantile",0.975,6.03063104510294
"643","2025-12-20","bangor",2,"Flu ED visits pct","2026-01-03","quantile",0.975,10.3216499990258
"644","2025-12-20","portland",2,"Flu ED visits pct","2026-01-03","quantile",0.975,4.89064914454572
"645","2025-12-20","maine",2,"Flu ED visits pct","2026-01-03","quantile",0.975,6.6039011593324
"646","2025-12-20","bangor",3,"Flu ED visits pct","2026-01-10","quantile",0.975,11.8477458565283
"647","2025-12-20","portland",3,"Flu ED visits pct","2026-01-10","quantile",0.975,6.24888919331639
"648","2025-12-20","maine",3,"Flu ED visits pct","2026-01-10","quantile",0.975,7.90764934526318
"649","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.603890573740987
"650","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.431013151176207
"651","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.416131204040866
"652","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.350713099713043
"653","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.025,0.436935890993715
"654","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.514260353654112
"655","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.366377474947659
"656","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.341283952413605
"657","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.315925662195674
"658","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.025,0.42718315228347
"659","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.39780195985211
"660","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.298586070861888
"661","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.291365130817375
"662","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.263106968086122
"663","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.025,0.343506778824307
"664","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.340987594537955
"665","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.258434158389391
"666","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.237386198416842
"667","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.138449135937579
"668","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.025,0.289797899387096
"669","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.16260233403023
"670","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.852299777734914
"671","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.960197538020174
"672","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.05,0.686729614109708
"673","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.05,1.05164152805389
"674","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.05,1.00539905672498
"675","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.780139748404476
"676","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.856369433025093
"677","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.581485339336461
"678","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.05,0.887385060245529
"679","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.905591759475657
"680","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.646994310108486
"681","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.754162147819062
"682","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.266728798221343
"683","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.05,0.722373373484703
"684","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.679317418494158
"685","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.435736254420552
"686","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.529313251059911
"687","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.235345680804858
"688","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.05,0.545871861389507
"689","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.26341225308488
"690","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.1,2.07264254224404
"691","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.4333908625025
"692","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.9836580906266
"693","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.1,1.9693677923765
"694","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.92000073757148
"695","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.85445692292284
"696","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.17682444302992
"697","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.37104401975355
"698","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.1,1.63360687270941
"699","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.46808401341619
"700","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.08995971006573
"701","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.00809284786301
"702","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.1,0.693204685167603
"703","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.1,1.25944543331155
"704","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.21634077915748
"705","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.709867620232239
"706","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.727854755267888
"707","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.1,0.436225273665792
"708","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.1,1.09805802290688
"709","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.25,4.35876899997407
"710","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.49150052047888
"711","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.26155565505746
"712","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.33147269635906
"713","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.25,3.95422121250054
"714","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.53601748812889
"715","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.89989168887648
"716","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.8790304317999
"717","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.25,2.64110902037916
"718","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.25,3.99328247271597
"719","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.930850439786
"720","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.10855118713779
"721","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.13937240364747
"722","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.08507141633286
"723","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.25,2.39741620135527
"724","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.25,2.39804564505218
"725","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.53030671628883
"726","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.62852184513095
"727","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.25,1.57626077846974
"728","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.25,2.20022990216163
"729","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.5,5.62377622724525
"730","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.52460763943061
"731","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.36639320449262
"732","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.5,4.81587828991774
"733","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.5,5.56907292387092
"734","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.5,5.87914318897876
"735","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.5,3.94950646252956
"736","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.11468744701692
"737","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.5,4.47411182919359
"738","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.5,5.27582504476201
"739","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.81274219050824
"740","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.79060761102901
"741","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.5,2.56676821547369
"742","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.36983014900127
"743","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.5,3.41808479805288
"744","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.65377112824049
"745","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.38498039569622
"746","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.41866715720791
"747","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.48745535795948
"748","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.5,2.552487180931
"749","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.3982953853106
"750","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.75,7.23039476498253
"751","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.33459253274292
"752","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.75,5.14054674478898
"753","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.75,6.19132257818965
"754","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.07106540607816
"755","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.75,7.845968575568
"756","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.84753788977753
"757","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.75,5.28495483507943
"758","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.75,6.38373160044803
"759","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.64540184696253
"760","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.75,8.00598626887954
"761","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.69113571746638
"762","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.75,3.94539680327111
"763","2025-12-20","maryland",2,"Flu ED visits pct","2026-01-03","quantile",0.75,5.54325202206552
"764","2025-12-20","baltimore",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.23498913015091
"765","2025-12-20","frederick",3,"Flu ED visits pct","2026-01-10","quantile",0.75,7.52182242730846
"766","2025-12-20","montgomery",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.38782577719817
"767","2025-12-20","harford",3,"Flu ED visits pct","2026-01-10","quantile",0.75,3.97093383631368
"768","2025-12-20","maryland",3,"Flu ED visits pct","2026-01-10","quantile",0.75,5.18451840007519
"769","2025-12-20","baltimore",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.33372654409625
"770","2025-12-20","frederick",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.55321801349204
"771","2025-12-20","montgomery",0,"Flu ED visits pct","2025-12-20","quantile",0.9,6.35937660285024
"772","2025-12-20","harford",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.11370740559227
"773","2025-12-20","maryland",0,"Flu ED visits pct","2025-12-20","quantile",0.9,8.47585064111614
"774","2025-12-20","baltimore",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.3614221887433
"775","2025-12-20","frederick",1,"Flu ED visits pct","2025-12-27","quantile",0.9,8.30467182618672
"776","2025-12-20","montgomery",1,"Flu ED visits pct","2025-12-27","quantile",0.9,6.15840255003592
"777","2025-12-20","harford",1,"Flu ED visits pct","2025-12-27","quantile",0.9,7.74247737550746
"778","2025-12-20","maryland",1,"Flu ED visits pct","2025-12-27","quantile",0.9,8.4616707844054
"779","2025-12-20","baltimore",2,"Flu ED visits pct","2026-01-03","quantile",0.9,7.28917805875798
"780","2025-12-20","frederick",2,"Flu ED visits pct","2026-01-03","quantile",0.9,8.4928577634079
"781","2025-12-20","montgomery",2,"Flu ED visits pct","2026-01-03","quantile",0.9,6.19642552643911
"782","2025-12-20","harford",2,"Flu ED visits pct","2026-01-03","quantile",0.9,8.02088764014792
