"","reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"299",2025-02-22,"Bronx",2,"ILI ED visits",2025-03-08,"quantile",0.99,1480
"300",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.01,559.98
"301",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.025,612.95
"302",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.05,678
"303",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.1,737.9
"304",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.15,779
"305",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.2,818.8
"306",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.25,850
"307",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.3,880
"308",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.35,912.65
"309",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.4,939
"310",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.45,966
"311",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.5,993
"312",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.55,1021
"313",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.6,1047
"314",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.65,1084.35
"315",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.7,1121.3
"316",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.75,1162
"317",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.8,1212
"318",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.85,1268
"319",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.9,1343
"320",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.95,1456.1
"321",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.975,1574
"322",2025-02-22,"Brooklyn",2,"ILI ED visits",2025-03-08,"quantile",0.99,1716.09
"323",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.01,281.99
"324",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.025,311.925
"325",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.05,338.9
"326",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.1,367
"327",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.15,391
"328",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.2,410
"329",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.25,428.75
"330",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.3,446
"331",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.35,461
"332",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.4,478
"333",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.45,494
"334",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.5,511
"335",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.55,526
"336",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.6,542
"337",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.65,559
"338",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.7,578
"339",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.75,598
"340",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.8,622
"341",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.85,649
"342",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.9,693.1
"343",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.95,746.05
"344",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.975,798.025
"345",2025-02-22,"Manhattan",2,"ILI ED visits",2025-03-08,"quantile",0.99,871.05
"346",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.01,2109.97
"347",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.025,2234.85
"348",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.05,2408.95
"349",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.1,2589.9
"350",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.15,2723.85
"351",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.2,2847.8
"352",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.25,2971.5
"353",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.3,3068.4
"354",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.35,3150.3
"355",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.4,3250
"356",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.45,3335.55
"357",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.5,3411
"358",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.55,3506
"359",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.6,3595.4
"360",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.65,3701
"361",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.7,3811.3
"362",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.75,3936
"363",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.8,4063.4
"364",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.85,4249
"365",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.9,4524.5
"366",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.95,4855.05
"367",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.975,5148.475
"368",2025-02-22,"NYC",2,"ILI ED visits",2025-03-08,"quantile",0.99,5757.36
"369",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.01,489
"370",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.025,544.975
"371",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.05,584.95
"372",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.1,635
"373",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.15,675
"374",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.2,706
"375",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.25,734.75
"376",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.3,763
"377",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.35,789
"378",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.4,813
"379",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.45,834
"380",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.5,856
"381",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.55,885
"382",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.6,910
"383",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.65,937
"384",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.7,964.3
"385",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.75,1001
"386",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.8,1039.2
"387",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.85,1101.15
"388",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.9,1179.1
"389",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.95,1287
"390",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.975,1401.075
"391",2025-02-22,"Queens",2,"ILI ED visits",2025-03-08,"quantile",0.99,1537.07
"392",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.01,38
"393",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.025,43
"394",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.05,47
"395",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.1,53
"396",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.15,57
"397",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.2,61
"398",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.25,64
"399",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.3,67
"400",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.35,69
"401",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.4,72
"402",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.45,76
"403",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.5,80
"404",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.55,82
"405",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.6,85
"406",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.65,89
"407",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.7,93
"408",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.75,97
"409",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.8,102
"410",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.85,109
"411",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.9,116.1
"412",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.95,131
"413",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.975,143
"414",2025-02-22,"Staten Island",2,"ILI ED visits",2025-03-08,"quantile",0.99,154.01
"415",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.01,438.95
"416",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.025,482.95
"417",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.05,529
"418",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.1,583
"419",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.15,618
"420",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.2,647.8
"421",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.25,681
"422",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.3,703
"423",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.35,731
"424",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.4,755
"425",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.45,782
"426",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.5,806
"427",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.55,836
"428",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.6,864.4
"429",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.65,900.35
"430",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.7,939
"431",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.75,978.25
"432",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.8,1029
"433",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.85,1083.15
"434",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.9,1150.1
"435",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.95,1252.2
"436",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.975,1342.025
"437",2025-02-22,"Bronx",3,"ILI ED visits",2025-03-15,"quantile",0.99,1481.11
"438",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.01,486.94
"439",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.025,533
"440",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.05,575.95
"441",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.1,652
"442",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.15,695
"443",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.2,733
"444",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.25,772
"445",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.3,801
"446",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.35,828
"447",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.4,857
"448",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.45,891
"449",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.5,925
"450",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.55,956
"451",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.6,991.4
"452",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.65,1028
"453",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.7,1066
"454",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.75,1112
"455",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.8,1165
"456",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.85,1228
"457",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.9,1307
"458",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.95,1425.05
"459",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.975,1550.1
"460",2025-02-22,"Brooklyn",3,"ILI ED visits",2025-03-15,"quantile",0.99,1717.06
"461",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.01,237
"462",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.025,266.975
"463",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.05,291.95
"464",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.1,323.9
"465",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.15,351
"466",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.2,368
"467",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.25,386
"468",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.3,405
"469",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.35,421
"470",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.4,436
"471",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.45,453
"472",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.5,469
"473",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.55,485
"474",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.6,503
"475",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.65,524
"476",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.7,542.3
"477",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.75,571.25
"478",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.8,596
"479",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.85,626.15
"480",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.9,668.1
"481",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.95,731.1
"482",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.975,814
"483",2025-02-22,"Manhattan",3,"ILI ED visits",2025-03-15,"quantile",0.99,912.11
"484",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.01,1749.92
"485",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.025,1955.85
"486",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.05,2107.75
"487",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.1,2301.5
"488",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.15,2442.7
"489",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.2,2557.8
"490",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.25,2668.75
"491",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.3,2786.7
"492",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.35,2877.65
"493",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.4,2994
"494",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.45,3099.1
"495",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.5,3186
"496",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.55,3278
"497",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.6,3364.4
"498",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.65,3500.35
"499",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.7,3626.9
"500",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.75,3760.25
"501",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.8,3940
"502",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.85,4147.15
"503",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.9,4369.1
"504",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.95,4848.15
"505",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.975,5181.175
"506",2025-02-22,"NYC",3,"ILI ED visits",2025-03-15,"quantile",0.99,5585.22
"507",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.01,433.96
"508",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.025,469.95
"509",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.05,518
"510",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.1,564
"511",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.15,606
"512",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.2,642.8
"513",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.25,671
"514",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.3,698
"515",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.35,720
"516",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.4,746.6
"517",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.45,774.55
"518",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.5,801
"519",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.55,827
"520",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.6,855.4
"521",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.65,889
"522",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.7,920
"523",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.75,956
"524",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.8,998.4
"525",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.85,1065.15
"526",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.9,1142
"527",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.95,1241.15
"528",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.975,1349.075
"529",2025-02-22,"Queens",3,"ILI ED visits",2025-03-15,"quantile",0.99,1502.12
"530",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.01,32
"531",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.025,37
"532",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.05,41
"533",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.1,46
"534",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.15,51
"535",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.2,55
"536",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.25,57
"537",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.3,61
"538",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.35,63
"539",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.4,67
"540",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.45,70
"541",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.5,73
"542",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.55,76
"543",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.6,79
"544",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.65,83
"545",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.7,86
"546",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.75,91
"547",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.8,96
"548",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.85,103
"549",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.9,113.1
"550",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.95,129
"551",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.975,137
"552",2025-02-22,"Staten Island",3,"ILI ED visits",2025-03-15,"quantile",0.99,152.02
"553",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.01,379
"554",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.025,421
"555",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.05,462.95
"556",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.1,518
"557",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.15,560
"558",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.2,593.8
"559",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.25,626
"560",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.3,653
"561",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.35,677
"562",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.4,699
"563",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.45,729
"564",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.5,759
"565",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.55,788
"566",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.6,822
"567",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.65,858
"568",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.7,895
"569",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.75,941
"570",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.8,990.2
"571",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.85,1046
"572",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.9,1127
"573",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.95,1248.15
"574",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.975,1363.175
"575",2025-02-22,"Bronx",4,"ILI ED visits",2025-03-22,"quantile",0.99,1472.02
"576",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.01,427.99
"577",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.025,473
"578",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.05,514.95
"579",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.1,587
"580",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.15,631.85
"581",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.2,677.8
"582",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.25,712
"583",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.3,744
"584",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.35,774.65
"585",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.4,804.6
"586",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.45,833
"587",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.5,863
"588",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.55,900
"589",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.6,935
"590",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.65,969
"591",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.7,1016
"592",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.75,1073
"593",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.8,1123
"594",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.85,1181
"595",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.9,1278.5
"596",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.95,1436.15
"597",2025-02-22,"Brooklyn",4,"ILI ED visits",2025-03-22,"quantile",0.975,1558.075
